dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
eicu,normal,ALP,Cohen_m4,9945.0,24.658117948889792,37.4188663820809,29.15905344733069,-0.7410511091021825,22.96549659525707,,
eicu,all_states,ALP,NORMA_normal,13519.0,19.79983376176305,17.08054036199854,32.51993994102727,0.4179338484947651,-14.050784984842297,,
eicu,all_states,ALP,NORMA_marginal,13519.0,14.368667417251247,14.7212931160489,23.34788681322732,0.6999676845591911,-2.6108297283485715,,
eicu,all_states,ALP,NORMA_marginal_freq,13519.0,18.70071112958298,17.392408048281887,29.7609231649748,0.5125100437873783,-8.554135682287596,,
eicu,all_states,ALP,NORMA_oracle,13519.0,11.61482035633163,12.142562942133717,17.536399334661464,0.8307402370846031,-0.8177459186875915,,
eicu,all_states,ALP,Mean,13519.0,20.30492705191154,20.57437533484207,29.04959261030689,0.5355350272640844,-4.509560706998543,,
eicu,all_states,ALP,Last,13519.0,14.461202751682816,14.89267478886111,23.512394176943097,0.69572478152918,-1.587913307197278,,
eicu,all_states,ALP,ARIMA,13519.0,17.725807332573137,18.17117599479943,31.299464985988948,0.4608039485667746,-0.6729263571118458,,
eicu,all_states,ALP,PopRI,13519.0,35.28966639544345,34.15912422569595,48.27895079660961,-0.2828873473576856,-22.67098158147792,,
eicu,all_states,ALP,PerRI,13519.0,21.47034814533336,21.13861067522105,32.266070270533184,0.4269862733739592,-7.264276536030416,,
eicu,all_states,ALP,Gaussian_mle,13519.0,28.174322341421934,24.35883765942752,43.058576789271775,-0.0204511446098327,-20.48109842119308,,
eicu,all_states,ALP,Gaussian_trunc,13519.0,39.58696690442286,38.01473395111385,73.54047572758991,-1.9766361035705189,-17.19089832680626,,
eicu,all_states,ALP,Gaussian_eb,13519.0,28.44787451957885,24.901401654670728,43.44811048216077,-0.0389978846385594,-20.52445590338255,,
eicu,all_states,ALP,Cohen_m2,13519.0,27.39735325349754,24.62493504799409,40.09209888629983,0.1153113393400743,-17.28081423284493,,
